firstName|gender
tinki|f
jasina|f
sharmila|f
siraj|m
ratan|m
ravi|m
sheikhsai|m
rocky|m
aaftaab|m
shamshad|m
mahesh|m
saima|f
rubbina|f
koshlya|f
hazira|f
manorma|f
kaushik|m
chhinderpal|m
birmati|f
sarbash|m
raishma|f
vishvash|m
param|m
rameh|m
krishen|m
lal|f
gulabsha|f
matok|m
veeri|m
gunja|f
joni|m
jhumki|f
fitrat|m
monini|f
roji|f
naryani|f
vaibav|m
islamudin|m
veepal|m
ilesh|m
azaz|m
pinky|f
durga|f
rajbiri|f
roopsingh|m
sazya|f
saud|m
kana|m
aanchal|f
anjaly|f
sangeta|f
mani|m
farha|f
adersen|m
vithal|m
dhamender|m
nandram|m
mani|f
kawal|f
sourav|m
bakila|f
sudhata|f
kushmi|f
sheak|m
pushank|m
harleen|f
sanpat|m
deepaak|m
shankarlal|m
shrawan|m
shiba|f
bhola|m
kanhiya|m
dhulin|m
liveri|m
tahir|m
vinay|m
mintu|m
shaila|f
deepmala|f
janesh|m
narayani|f
anandi|m
anaro|f
ruzina|f
vasuki|m
gulafshan|f
savreen|f
saira|f
araddhna|f
paramjit|f
harwindra|m
dhurender|m
kanhaya|m
abhishak|m
swarn|m
sohnal|m
bhabhav|m
om|m
teenu|m
sadhna|f
satnam|f
maaya|f
bhrat|m
sidhi|f
narinder|m
manesh|m
mohardi|m
mitlesh|f
surgyan|m
dilsah|m
man|m
pankuj|m
kalyan|m
kanku|f
lakhvinder|f
prittam|m
premchand|m
mushir|m
naresh|f
ameer|m
dular|m
nikhleshwar|m
nashrin|f
muskhan|f
yadram|m
mishrilaal|m
gyandeep|m
naisi|m
fauina|f
saifali|f
rinkoo|m
chandi|m
boby|m
shobhit|m
parlad|m
yashika|f
aashma|f
kashis|f
ghantoli|m
sabenoor@tamanna|f
surendera|m
aejaz|m
jaga|m
kashmir|m
gambhir|f
shana|f
laxmanram|m
soyab|m
mjudi|f
meghanath|m
nisha|m
rashma|f
kushumlata|f
suraiya|f
bajulal|m
rajjit|m
naveen|m
santro|f
karanveer|m
ruksaar|f
ashrabi|f
sehbaj|m
rohini|f
bishun|m
anupam|m
gopal|f
sushmita|f
hazra|f
sri-suraj|m
leo|m
baccha|m
sansaar|m
pappe|m
mujaffar|m
anubhav|m
varisha|f
awshin|f
salima|f
pandit|m
kamal@|m
nanveet|f
khurshid|m
mobarkar|m
smt.sabita|f
vijay|m
puja|f
shabnam|f
sabnam|f
aaliya|f
ishwer|m
panchuri|f
rima|f
abhishek@chotu|m
shakshi|f
goruav|m
kaushalya|f
musrat|f
kushum|f
abhishiek|m
mahfooj|m
ikara|f
hemant@teeku|m
afrin|f
minakchi|f
nesha|f
saista|f
ashwani@manish|m
rvindra|m
santo|f
rubal|m
lakhe|f
manjit|m
jishan|m
shivyalam|m
nikita|f
chitro|f
trannum|f
tarbez|m
mina|f
nathu|f
gotiya|f
jantarpal|m
sok.|m
tej|f
vibha|f
dhananjai|m
minaxi|f
harshita|f
ayasha|f
jasvir|m
utam|m
ankur@|m
sintu|m
shrabani|f
nazrin|f
rauf|m
anikt|m
kalpana|f
pintu|f
safali|f
natasha|f
rajam|m
rupanjali|f
jhunnu|f
ombir|m
nazira|f
bijali|f
gyanendra|m
dakshya|m
anisha|f
rajo|f
ammar|m
yashodha|f
jashinal|f
harbinder|m
iarfan|m
prami|m
jayoti|f
mohsina|f
nosad|m
sumanthra|f
anupam|f
jaskirat|m
imtyaz|m
sakchan|m
musmi|f
sohal|m
sefali|f
poornima|f
mohamad|m
golu|m
noor|m
tashnim|m
lalita|f
dilshana|f
mariam|f
heena|f
bintu|m
kamla|m
sayara|f
parhalad|m
bhauk|m
shyamlal|m
v.r.thomas|m
aadish|m
sharukh|m
sanjai|m
kashish|f
aash|m
muzmil|m
ankeet|f
selars|f
bhisan|m
soban|m
rabita|f
jakra|f
moh.jakir|m
azaruddin|m
aasa|f
shkuntala|f
khashbu|f
mukhtyar|f
bunty|f
reyaz|m
roshanlal|m
kamlajeet|f
shankuntla|f
ishtkar|m
rahis|m
brkha|f
dushyant|m
moni|m
jai|m
bhanu|m
surender|f
priya|f
rihaan|m
raniya|f
navneet|f
beekar|m
guddiya|f
konika|f
unknown|f
laxmikant|m
azmira|f
anusoya|f
chetna|f
girishi|m
bindiya|f
halki|f
harjit|f
revti|f
noornabi|m
shayma|f
paryanka|f
resmi|f
santlal@golu|m
adrash|m
shoaib|m
hariesh|m
kudeep|m
ravinder|m
munish|m
aftab|m
dharmender|m
ranjana|f
ramsati|f
ekata|f
pushpa|f
rambabu|m
suhagini|f
prashansa|m
hitender|m
sadhu|m
jaiparkash|m
nirutma|f
serul|f
mihir|m
hasina|m
najubai|m
yasmeen@lali|f
taleem|m
hosiyarilal|m
akshat|m
paramdeep|f
urmila|m
kuwar|m
shardanand|m
ajmeri|f
narmada|f
smt.sunita|f
rajkiran|m
sh.|m
khushi|m
divansh|m
aman|m
subham|m
joginder|m
vandna|f
jyoty|f
maj-|m
tafsir|m
mandeep|f
nasir|f
puspak|m
amiri|m
sukkhu|m
prabhatilal|m
nanagram|m
prema|f
deerendra|m
sona|m
baga|m
mubashir|m
tek|m
lakky|m
sehnaz|f
saidas|m
deba|m
kaari|m
tavraj|m
sudhdev|m
nutan|f
swagtika|f
urvashi|f
mukhtiyar|m
tiwankle|f
varsh|f
sahanaj|f
shivram|m
saurab|m
ansul|m
bhuvneshwar|m
mahraj|m
jamad|m
kanhaiyalal|m
kanta|m
rambhajan|m
takshila|f
kamna|f
sunitha|f
harvansh|m
jaspal|m
samim|m
danveer|m
netrapal|m
veerpal|m
khemchand|m
kaushar|m
sarfaraj|m
nafeesa|f
panchuram|m
shoiba|f
anno|f
haji|m
pyar|m
samon|m
jimi|m
lovely|m
smt.asha|f
maksood|m
pannu|m
minder|m
midhana|f
valentina|f
minakxi|f
neeraj|m
chitu|m
khushal|m
deepu|m
sony|f
kumari|f
urmila|f
yadvir|m
laxminarain|m
naval|m
uttam|m
warnakulasuriya|m
karamvir|m
shika|f
rajeshwari|f
bhanwari|f
ishrat|f
amratalal|m
nashimuddin|m
pariti|f
darshna|f
javuneesha|f
soma|f
lakhwinder|m
man|f
hari|f
shashai|m
charanjeet|m
randheer|m
brahamprakash|m
ashnu|f
sajida|f
veeru|m
parmjeet|m
bindi|f
mahipal|m
kalawati|f
bharti|f
ravena|f
ruksar|f
lakhya|f
firoja|f
roopnarayan|m
annielal|f
rakkibhul|m
alina|f
moti|f
satosh|f
sadiq|m
gaffar|m
shlender|m
aafrin|f
sararwati|f
anam|f
masoom|m
shyamveer|m
charnjeet|m
suresh|f
ratni|f
maan|m
namarta|f
mohd.amir|m
hira|m
ganesi|f
sayada|f
kishor|m
laxman|m
chanchal|m
banwari|m
lavkush|m
chandra|m
rajendar|m
nitesh|m
janwi|m
pooja|m
kesri|m
ruksana|f
ku.|f
karshana|f
mohak|m
bhavuk|m
pemaram|m
joydeep|m
mamini|f
kajar|f
jahoor|m
prmod|m
fornta|f
amisha|f
veermati|f
nasim|f
vakil|m
ramsawroop|m
fozia|f
iram|f
dr|m
rayish|m
jwala|m
lokendra|m
jubed|m
daler|m
faimuddin|m
bundel|m
abishek|m
prya|f
punkaj|m
chama|f
sugandha|f
daniel|m
swata|f
narendra|m
nishant|m
omparkesh|m
sushil|m
archana|f
smt.prema|f
kamala|f
shalender|m
krish|m
rimjhim|f
makhan|m
mehraj|m
samrin|f
jaydurga|f
mobin|m
tinvkal|f
nishar|f
angreg|m
faim|m
sushree|f
gajala|f
bhagvati|m
aidtya|m
yashdhra|f
bhagay|f
tanvir|f
kartar|m
iqra|f
kumud|f
buchhi|f
najimuddin|m
javed|m
bhagwan|m
deepak|m
kailash|m
sujit|m
bhagwati|f
mithi|f
haliya|f
aanil|m
bhagwanti|f
sumirta|f
bindvasini|f
dipansu|m
mohinuddin|m
mo|m
akhlish|m
matbar|m
dipu|m
imaman|m
vichitra|m
tuka|m
pinkey|f
chintan|m
tranoom|f
meghana|f
rudmal|m
yogita|m
asma|f
aamil|m
urwashi|f
manvi|f
shukla|f
mantu|m
rampal|m
anish|m
aalam|m
sandeep|m
arti|f
rabiya|f
gudiya|f
km|f
kesar|f
aoosaf|m
resham|f
momina|f
kulina|f
rajlaxmi|f
sujal|m
wasimuddin|m
rinky|f
puja@rakhi|f
sahista|f
chanda|m
manju|m
bupal|m
navjoot|m
neeta@narayani|f
madhubala|f
rijvan|m
mangat|m
santna|f
gaffur|m
nimahe|m
raisuddin|m
selva|m
jhuhi|f
yoginder|m
khuma|m
kanishakraj|m
gulashan|m
shaturughyan|m
shakuntala@pooja,|f
dhrama|f
veejita|f
madhvi|f
prannab|m
jagdambika|m
ratmo|f
mamchand|m
jagdish|m
nitin|m
ramkhilawan|m
kiran|m
laxmi|m
nasima|f
sashi|m
etahsaam|m
ranjit|m
mithilesh|f
twinkil|f
apsana|f
bhagirath|m
ibraham|m
janmesh|m
minakumari|f
nirjala|f
aaditya|m
sandna|f
gulpacha|f
dimpu|m
abhimanu|m
aanya|f
gyanu|m
kaleem|m
shaboob|m
badarjahan|f
modh|m
pradep|m
puranmal|m
sabba|f
vaibahv|m
jitendera|m
munmun|f
pooga|f
bishnu|f
anand|m
kanok|m
suman|m
anoop|m
durgalal|m
hasibul|m
parmod|m
kamli|f
rajni|f
shabreen|f
koshalya|m
harbai|f
sakcham|m
asfak|m
mankuri|f
tanisha|f
mustak|m
ganpat|m
kanda|m
tabbwum|f
chotan|m
rahu|m
azruddin|m
shukramani|f
shanwaz|m
gopi|m
barham|m
dolat|f
hadisha|f
shakina|f
hemleta|f
zishan|m
khairti|m
afarin|f
smt-sunita|f
rajesh|m
sanoj|m
ravindra|m
bhhatu|m
arindom|m
sangram|m
satyam|m
amil|m
asiya|f
monam|f
jyoti|f
aruna|f
pholwati|f
gahnshyam|m
shakti|f
affan|m
neelima|f
bhawani|f
shakuntla/baby|f
noshad|m
rakho|m
shreeniwas|m
aneeta|f
rammurti|m
aradhana|f
kelashi|f
prinsh|m
nwed|m
tapsya|f
alok@mona|f
smt.nisha|f
pamjeet|f
ghan|m
mudbir|m
baidnath|m
inkoo|m
farheen|f
tolaram|m
ravinath|m
ilyas|m
shi8vprakash|m
jhansi|f
lokesh|f
subesh|m
farhanaz|f
nathiya|f
sabbab|m
krishna|m
harsh|m
shukveer|m
moh.|m
virendra|m
sahil|m
pandu|m
damini|f
jasoda|f
smt|f
bitoo|f
parwati|f
devi|f
rahina|f
manjiv|m
aashish|m
omprkash|m
kirodimal|m
jat|m
ku|f
nayana|f
dipanshi|f
ashima|f
balak|m
babloo|m
shanvaj|m
ranju|f
bilkis|f
anshum|m
pramjot|m
chinu|m
avi|f
seeba|f
nikil|f
navneet|m
rupak|m
pataso|f
vijendra|m
sunayna|f
dhanjay|m
babupuri|m
hardass|m
omendra|m
shi|m
sukh|f
shalid|m
bhawar|f
nand|f
ayush|m
rattan|m
punit|m
dilip|m
kirshn|m
sameer|m
sishpal|m
umedi|f
deepti|f
khusbhu|f
shabana|f
rehana|f
attar|f
pahalwan|m
hisamuddin|m
nazima|f
sehjal|f
arnab|m
sehin|m
ladli|f
smt.sehran|f
rama|m
bhudhi|m
kalicharan|m
afjal|m
mohabbat|m
shyad|m
gajla|f
ashsish|m
sahlesh|m
raud|m
karansingh|m
shahib|m
dhola|f
pawan|m
jarif|m
ahmed|m
mannulal|m
sabana|f
sifa|f
murari|m
chanab|f
harvindra|f
narander|m
makan|m
ajmit|f
gurjeet|f
silvia|f
omprakesh|m
punita|f
rani|m
ranbir|m
vibhash|m
suriti|f
tuba|f
ovaish|m
sahrul|f
mohd.wahid|m
baliram|m
jainaf|f
mahlikka|f
kalashi|f
panchi|m
laja|f
begum|f
zeshan|m
mahabir|m
rajveer|m
arun|m
tufail|m
kesha|f
malika|f
rajish|m
ravindr|m
vandna|m
rajwanti|f
radhadalal|f
gulshtab|f
sharjprit|f
ratwari|m
dhrampal|m
sharda|m
durg|m
tarnnum|f
sagan|m
sahajad|m
shneha|f
nirvat|f
abdulla|m
ravita|f
vaishali|m
rawana|f
beera|f
kajal@|f
phulbi|f
narhasi|m
sh|m
sultan|m
vinit|m
arman|m
vimlesh|f
mohini|f
surgayani|f
shahjad|m
manoj|f
niru|f
metily|m
sarvash|m
iqbal|m
shreemati|f
mamu|m
shela|f
pareeti|f
salinder|m
shkil|m
sirazudeen|m
bandani|f
daveena|f
vanshika|f
bhadur|m
bhajan|m
dalima|f
dipendra|m
aarti|m
sahajaha|m
ranjnika|f
amba|f
gopi|f
sushpal|m
ratnesh|m
gulshan|m
shiv|m
shakil|m
pradeep|m
akansha|f
radha|f
chanchal|f
abbas|m
nazmuslam|m
sayeri|f
jit|m
lekhram|m
karandeep|m
binita|f
kusumlata|f
julee|f
shiraj|m
halkuji|m
sanita|f
mashli|f
indernath|m
binder|m
kamakshya|f
suneta|f
v.|m
radhe|m
bhagwanaram|m
ishatkar|m
anoj|m
sakila|f
mehru|f
samina|m
krishn|m
kadir|m
amrik|m
dhaney|m
hariom|m
sakil|m
matadeen|m
sukhbir|m
sumitra|f
gungun|f
kriti|f
sonu|f
gajraj|m
pryanika|f
chiddu|m
anokha|m
bagga|f
neesha|f
lakshmi|m
dara|m
geeta|m
rajkaranta|f
mangelal|m
chura|m
vidyadatt|m
utkarsh|m
sushmendra|m
saku|f
virpal|m
satyender|m
jaiwanti|f
nanu|m
noore|m
susmata|m
jaswinder|f
abul|m
moh0|m
smt.nosar|f
sukhbir|f
nasim|m
prameshwar|m
gajender|m
deepansu|m
arsad|m
bala|f
ajkati|f
noor|f
sanha|f
sumender|m
swami|m
tasleem|m
vikshi|f
gensingh|m
taiyab|m
subhadra|f
nandita|f
dirgaj|m
shyamvati|f
yasoda|f
rambharos|m
d.joycee|f
balmiki|m
amuchla|m
roopali|f
rosina|f
puspendar|m
joy|m
dharmraj|m
pappy|f
nibha|f
pyarelal|m
anup|m
rajeev|m
kooki|f
diksha|f
radha|m
nenshi|f
swatri|f
revakshi|f
nabal|m
ku.shiv|f
darshana|f
feru|m
ramdhin|m
sikandar|m
manni|f
gursimaran|m
chandpreet|m
rinukanwr|f
manjit|f
tammanne|m
mishri|m
umda|f
tajuddin|m
neemi|f
joyaa|f
subhas|m
diwan|m
atif|m
radheshyam|m
pavan|m
noni|f
chhatar|m
parshotam|m
moshad|m
umar|m
ratiman|m
bima|f
khusbhoo|f
rini|f
maninder|m
ramniwas|m
sarip|m
meghashayam|m
ayub|m
parvesh@pankaj|m
bholu|m
fakiha|f
chinki|f
kosalya|f
rahila|f
sakhichander|m
namra|f
kawita|f
shjad|m
sahbaj|m
geetika|f
adisan|m
tyara|f
sourab|m
rambhul|m
manjoo|f
meetu|f
sahnawaz|m
suhana|f
aayana|f
anil|m
dharmendra|m
asagar|m
rampher|m
nithyanandham|m
fahim|m
bimla|f
kosaleya|f
irphan|m
anjali|m
bishana|m
norti|f
sazi|f
afshar|m
tejvir|m
vimlesh|m
laukush|m
amjat|m
sarswati|f
mamuna|f
hardam|m
nimesh|m
umlesh|m
pusgpender|m
sameem|f
anupama|f
jawed|m
rabpreet|m
nizam|m
vahab|m
dhisa|m
pukharam|m
iesha|f
nikky|f
khooshboo|f
tania|f
raisha|f
piuesh|m
avtar|m
khusaboo|m
bharat@dholu|m
bake|m
rakshit|m
bharatlal|m
binja|m
manful|f
prasanta|f
hamsiran|f
chander|m
pardhuman|m
nadeem|m
khushboo|f
kusum|f
bhavna|f
gattu|f
gulnaza|f
karishma|f
balchand|m
nankesh|m
ashraf|m
birju|m
rupam|f
sadik|m
shivlal|m
parshant|m
ku-|f
batloon|f
anadi|f
shakti|m
jauli|m
mangeshwar|m
devashish|m
ankus|m
rozina|f
rishab|m
galu|m
bhasker|m
dayawati|f
feflibai|f
ravinda|f
afridi|m
saket|m
naseef|m
chhanoyar|m
ajara|f
anara|f
sachin|m
rekha|m
kanwar|m
babli|f
bulbul|f
saiesta|f
baban|m
vimal|f
neela|f
badrudeen|m
sugai|m
basibul|m
gaura|f
garsh|m
deepika|m
haridutt|m
shanta|f
nanda|f
genda|f
omi|m
bhup|m
shanjhan|f
zareena|f
binnu|m
jareena|f
phirdos|m
shahwaj|m
chhotudevi|f
nasruddin|m
noora|m
chain|m
bobbi|m
rahimuddin|m
jatin|m
hiramani|m
firoj|m
sarkar|m
nanhe|m
hawa|m
aamin|m
arshi|f
sawana|f
mudasar|m
vasim|m
ruksar|m
sahabbudin|m
shubhm|m
trijugi|m
asgar|m
mohmmd|m
iqram|m
nayamati|f
nahida|f
tahira|f
kusham|f
azam|m
mushkan|f
philomina|f
avantika|f
monty|m
vajid|m
sira|f
harimohan|m
suganti|f
najre|m
bapu|m
angan|m
j|m
jaisigh|m
beragi|m
bikram|m
shashank|m
shami|m
rekha|f
mudrika|f
alka|f
shaving|f
bhani|m
rasmi|f
hanif|m
reshmi|f
pabu|m
traun|m
palak|f
nathulal|m
sandee[|m
harvans|m
veero|f
shma|f
sen|f
babram|m
noorjhan|f
rishma|f
zarina|f
basnti|f
mh.|m
jadu|m
lawrence|m
mahi|f
aparna|f
satrohan|m
ramavtar|m
kumail|m
bhura|f
sanjay|m
chameli|f
shanawaz@heena|f
richa|f
rekhwan|f
sumentra|f
ankit@|m
mogli|m
gora|m
suraj|f
deepu|f
bhawani|m
umakant|m
kiriti|f
gurdarshan|m
nipun|m
samima|f
murarilal|m
aaysha|f
yashwant|m
rajider|m
suma|f
chet|m
dhurpati|m
neni|f
paka|f
mathura|m
shishul|m
verendra|m
kokil|m
mangu|m
gaurav@|m
kasim|m
buddha|m
balwant|m
pappu|m
praveen|f
nisha|f
rama|f
harji|m
andhav|m
yamuna|f
nameeta|f
devinder|m
saleem|m
aardhna|f
rijwana|f
abhash|m
munkad|m
ishan|m
samra|f
faaija|f
bato|f
naroo|m
naryan|m
aluddin|m
kushbu|f
bushara|f
jaslin|f
sukrita|f
khanchan|f
kalish|m
belo|f
bittan|m
ilema|f
premwati@radha|f
rohila|f
virender|m
satish|m
imran|m
hiri|f
bhudev|m
manowar|m
som|m
kalip|m
kunwar|m
musra|f
sisty|f
premawati|f
manbai|f
sajda|f
keshu|f
satyadev|m
udmai|m
nayeem|m
alam|m
kasid|m
ranju|m
nayaka|f
radesyam|m
baby|m
sarves|m
rennu|f
shokesh|m
rampaal|m
avinsh|m
faizal|m
wasim|m
raghuveer|m
ramkesh|m
rantesh|m
druga|m
nikki|f
yashoda|f
vinita|f
sarika|f
ramanand|m
huseni|f
indra|m
nasiar|m
md.yunus|m
devideen|f
hakimuddin|m
foolwati|f
naman|m
shun|f
rishu|f
rohitash|m
sujan|m
bironica|f
sambhu|m
ankit@udai|m
jeeth|m
sakib|m
kamrulnisha|f
mehbob|m
akkash|m
allabaksh|m
kamala|m
sanjay@ghasu|m
nemsi|f
amot|m
nain|m
khalidur|m
ajit|m
ishwar|m
inder|m
chand|m
ms.|f
sarju|f
garima|f
arham|m
ansu|m
brahmanand|m
busra|f
silpa|f
mana|f
milan|m
vikaram|m
sateesh|m
sosan|f
vashila|f
smh.sugana|f
shaukat|m
radikha|f
ragini|f
repu|m
nidhi|m
sajini|f
mangubai|f
khursheed|m
schin|m
dwarika|f
susmita|f
bhanupriya|f
bsram|f
vihsal|m
akash|m
kanhaiya|m
vishamitra|m
karma|f
naziya|f
gurvinder|m
samya|f
shayna|f
rooshi|f
jashgul|f
amrik|f
bharati@ruchika|f
nischaya|m
suhaliya|f
varda|f
megharaj|m
megha@sandhya|f
simpi|f
mokida|m
prshant|m
krisana|m
rupender|f
meer|m
mahnatha|m
mahzbin|f
hemraj|f
fooljhnah|f
jaivanti|f
naresh|m
israr|m
amar|m
kala|m
1-smt|f
minakshi|f
sadhana|f
aashu|f
saroj|f
lakhvinder|m
shanwaj|m
lakh|m
dharm|m
bannu|m
aarav|m
rambrij|m
brijpal|m
prati|f
prinkya|f
jag|m
vazid|m
moham|m
fool|f
bhaggo|f
sharanjeet|m
doodhnath|m
kishnaram|m
chetram|m
hamida|f
siyaram|m
ratneswar|m
dauad|m
wazid|m
prakesh|m
preena|f
abu|m
parvez|m
yogender|m
eliyas|m
nigar|f
amandeep|f
binnu|f
grpreet|f
parul|f
manu|f
dolly|m
sabana|m
hemlat|f
shelesh|m
ghanshayam|m
milkhi|m
vishva|m
lovely|f
taki|f
naeem|m
mehtab|m
majoo|f
gona|f
firdous|f
suwadhin|m
ratikant|m
pavitra|f
sahna|f
vandhna|f
phulkana|f
sabeeha|f
ankur|m
sarafraj|m
samser|m
sankar|m
chunnu|m
akhilesh|m
bheem|m
sabita|f
alisha|f
sanwar|m
bobby|m
shri|f
fanni|m
viram|m
monish|m
subjeet|m
gita|f
gulran|f
firtu|m
kashiv|m
mobsheera|f
mis|f
shashibala|f
ruanbza|f
beeti|f
zina|f
sabnam@|f
aasha|m
sahnara|f
fahira|f
magat|m
haider|m
ashanjali|f
hena|f
jya|f
gulshana|f
banarsi|m
kismti|f
khshbu|f
manak|m
rana|m
rahul@akash|m
insaf|m
indra|f
jully|f
malkeet|m
meeramai|f
premo|f
shqakuntla|f
shyama|m
bhanwar|f
poga|f
tejender|m
parmodh|m
chootu|m
priyansu|m
ojas|m
dhana|f
kashish|m
nooralam|m
rathan|m
sabbu|m
balraj|m
balvinder|m
shrikant|m
muzamiil|m
mandan|m
tundiram|m
sutiya|f
gajana|f
punarjyoti|m
sumesh|m
mahjabi|f
naveena|f
sawati|f
ashish|f
shakeena|f
smt|m
gopal|m
s/o|m
prabhu|m
abhishek|m
neema|f
shabina|f
meeta|f
soni|f
ravish|m
mamraj|m
badan|m
kunod|m
farana|f
jassi|f
sozi|f
gulnanj|f
mooli|f
kanak|f
jagir|m
shispal|m
baleshwar|m
shahnaz|f
bhole|m
kiranti|f
shahida|f
naima|f
sayna|f
rajkali|f
jafar|m
harshmeet|m
reshami|f
juneb|f
vakeel|m
mehak|m
laxmeena|f
hyatun|f
mohini|m
kisori|m
saviha|f
amrooti|f
saridevi|f
deshraj|m
pushpendra|m
kishan|m
ram|f
sangita|f
sanju|f
bhumika|f
afzal|m
gawali|m
surat|m
pitar|m
ku-pooja|f
patav|m
atanu|m
dikshant|m
nandu|m
skunatla|f
chander|f
kanisk|m
versha|m
titu@devender|m
sushri|f
lakshaya|m
varsha|m
trilochan|m
bhalaram|m
jagan|m
ku.swati|f
saiyada|f
nisat|f
amarendra|m
bacchu|m
warmati|m
daya|f
panchhi|m
deepka|f
nannu|m
sauni|f
rajudi|f
amart|m
sattu|f
nazmaa|f
rustam|m
lalaram|m
abhinay|m
lakshya|m
himani|f
sapita|f
musarrat|f
jaya|f
khush|f
md|f
rakhi|f
rashi|f
devesh|m
rada|f
lakhmi|f
chandki|m
leela|m
keval|m
dibya|f
amba|m
sheh|m
aachal|f
satya|f
karima|f
satish|f
mohd.afzal|m
milka|f
chhagan|m
nareshpal|m
ishrana|f
nitin@|m
gurjeet|m
lakhraj|m
radat|m
bhiva|m
chotibai|f
khusbu|m
milap|m
khangara|m
hemanti|f
palaram|m
shahrukh|m
taufik|m
sahab|m
bashanti|f
jhora|f
monika|f
poonam|f
gayatri|f
saaniya|f
shakib|m
risiraj|m
chunni|m
pavnesh|m
irsad|f
chandrakala|f
kumare|f
tanvir|m
ramdev|m
makbul|m
vinoda|m
gurpreet|m
hanny|m
jitander|m
saidul|m
satwanti|f
mujibu|m
sunil@monu|m
sabhana|f
parkash|f
ramdulari|f
kherul|f
khasbhoo|f
sahna|m
jaiprkesh|m
samit|m
smt.pinky|f
srheeram|m
lakhi|m
yashin|m
nabijan|m
neeraj|f
parveen|f
renu|f
arsh|m
bivla|f
jankraj|m
jaibhagwan|m
lakhan|m
shanshak|m
koslya|f
jasbir|f
manjeet|f
nano|f
laskshita|f
shahboob|m
permeshwar|m
sivani|f
bhabhiya|f
chandrawati|f
heera|f
soba|f
arbaj|m
ghisaram|m
kushamvir|f
vicakha|f
vijayanta|f
guldasta|f
kawa|m
mahvish|f
shamrin|f
arshad|m
nirbhay|m
sarif|m
hari|m
dhirender|m
anshu|m
sunita|f
arthi|f
navdeep|f
sudesh|f
nilam|f
krishan|f
khajan|m
tekchand|m
smt.ranni|f
anuska|f
purva|f
vipasha|f
rajinder|m
anwari|m
ramphal|m
viraj|m
godambari|f
surgayan|m
baam|m
perkash|m
lad|f
jimmi|m
manchan|f
ranjeeta|f
harsh|f
sheenu|f
nainshi|f
sumnesh|f
jenifer|f
tunda|m
kamlash|f
bhorelal|m
kuwarjeet|m
visham|m
randhir|m
nitish|m
roopa|f
javitri|f
kehkasha|f
tara|f
guddi|f
nirmla|f
gopesh|m
shanu|f
kedarnath|m
badri|m
girja|f
umardeen|m
jony|m
mansavi|f
ishu|m
vaibhav|m
darshan|f
jay|f
akshpaat|m
muqhtar|m
nashim|m
rajkarnta|f
neelajan|m
sandeep|f
naitik@kanaya|m
bishan|m
gurdayal|m
nayna|f
lc|f
parinka|f
raminder|f
suryanath|m
manjeet|m
mohan|m
rajender|m
babbu|m
chhaterwati|f
deepa|f
annu|f
dayaram|m
najis|m
smt.kalawati|f
deepnarayan|m
firakat|m
motilaal|m
tanuja|m
samina|f
shalesh|f
dilsad|m
ruksin|f
shivaji|m
meenaz|m
neelachal|f
novisha|f
nooreen|f
julekha|f
jai|f
chanderpal|m
masheen|m
muntjar|m
brajendra|m
gulsana|f
akhlaq|m
allaraji|m
mohd|f
akif|m
nootan|m
tejpal|m
piyush|m
asfaq|m
chirag|m
prashanat|m
soniya|f
rani|f
gauri|f
purnima|f
pushpanjali|f
pinki|m
bishesh|m
laliya|m
ramkiashan|m
anmol|m
babul|m
rehmati|f
megharam|m
har|f
ramkanya|f
smt.aabida|f
bhanmati|f
deva|m
smt-|f
inda|f
sahrik|m
aasu|f
shivbhagvan|m
yaswani|m
sintu|f
barti|f
parniti|f
harendra|m
lalu|m
fharman|m
chandu|m
avinash|m
guddibai|f
sunpreet|f
mohanlal|m
zenab|f
jot|m
sharmistha|f
amol|m
jaiguna|f
dharminder|m
ramlakhan|m
samar|m
aashiya|f
baliya|f
gurmel|f
roshanara|f
tirath|m
ramswroop|m
chandracala|f
ganeshi|m
janaki|f
firoz|f
munnia|f
ruben|m
sahaja|f
prankur|m
dhurv|m
konti|f
srimati|f
suda|f
prinkaya|f
smt.farhana|f
shadab|m
rajat|m
vickky|m
jitu|m
kumari|m
irfan|m
goverdhan|m
madan|m
nirmala|f
aarti|f
ameera|f
atu|m
ashlam|m
meethu|f
unkar|m
menpal|m
waseem|m
vindeshver|m
rina|f
tisar|m
ramender|m
akhileshwer|m
prdeep|m
jarim|f
fareem|f
manmath|m
begraj|m
irfan|f
sapana|f
kulvinder|f
kumkum|f
mohm.|m
dashrath|m
himal|m
geet|f
mubshshira|f
saveta|f
m|m
kuparth|m
himashu|m
zahira|f
sham|m
kuso|f
pinkoo|m
koyali|f
pushpendr|m
sahib|m
gurbachan|m
shivam|m
khushi|f
shakuntla|f
punam|f
deeya|f
shilpi|f
nirjla|f
bimlesh|m
shazida|f
chotum|m
maadhuri|f
pari|f
faqir|m
vakesh|m
rabin|f
robin|m
akansh|m
sokin|m
snehlata|f
shenaz|f
sarfraj|m
ibrahim|m
durga|m
dhaniya|f
manjusha|f
manmeet|f
ekta@mamta|f
prinka|f
ajra|f
januka|f
jalaluddin|m
dinesh|f
priyansi|f
kulwant|m
sanam|f
udal|m
akkni|m
beena|f
smt.|f
shrimati|f
mehinder|m
saroja|f
meenat|f
km.deyji|m
vineta|f
sumer|m
keshave|m
jakh|m
umasankar|m
asmin|f
poojadevi|f
balalia|f
jalil|m
jagbir|m
sidheswar|m
aswani|f
bharkah|f
lakhsmi|f
karamjeet|f
adiba|f
